IDJwb,IDPSJ,Cosim-Unigram,Cosim-Bigram,TypeTokenRatio,WordCountRatio,labela,label
30,1,0.0,0.0,1.0,0.9896342007719289,E,1
31,1,0.5161094795991141,0.1190941931002071,0.625,0.978616691868259,B,4
32,1,0.5530243212653747,0.10531787491835143,0.75,0.9621410670380313,B,4
33,1,0.01792306106282395,0.027939538585323633,0.71875,0.5730039009253378,C,3
34,1,0.5161094795991141,0.1190941931002071,0.75,0.9621410670380313,B,4
35,1,0.0,0.0,0.8,0.9715131372000663,C,3
36,1,0.3569472726639688,0.1645670957247399,0.5714285714285714,0.013861168055877376,A,5
37,1,0.1918997440534957,0.006826617787135434,0.6122448979591837,0.09922349417122042,B,4
38,1,0.4110076330351893,0.12215400138676491,0.6206896551724138,0.6759659534078198,A,5
39,1,0.009896814008389505,0.0,0.6842105263157895,0.9007765058287797,C,3
40,1,0.0,0.0,1.0,0.9922550654732578,E,1
41,1,0.36884494484311126,0.036430771214121915,0.4444444444444444,0.0037276773391546145,B,4
42,1,0.05095432844452044,0.0,0.7567567567567568,0.39146067559411846,C,3
43,1,0.2835085082161767,0.0285334836382185,0.7037037037037037,0.7368018382600305,A,5
44,1,0.06369265440981912,0.0,0.7428571428571429,0.46330140818023613,C,3
45,1,0.5161094795991141,0.1193921080872218,0.75,0.9621410670380313,B,4
46,1,0.46731283868852747,0.05263145296443212,0.7058823529411765,0.9241418199787566,A,5
47,1,0.3564641027437656,0.03411824362045955,0.6461538461538462,0.010365799228071217,A,5
48,1,0.03263350074139306,0.0,0.6428571428571429,0.35703986213991684,C,3
49,1,0.37384341098576973,0.04455852076193649,0.625,0.978616691868259,B,4
50,1,0.3637163114543598,0.017174949652286334,0.373134328358209,0.007744934526742161,A,5
51,1,0.05450231768016796,0.01227546695818384,0.5070422535211268,0.0043156752175704405,A,5
52,1,0.0,0.0,0.8125,0.9338294811184863,C,3
53,1,0.3740022571892253,0.03829124719581832,0.5411764705882353,0.0005527786369235996,A,5
54,1,0.0,0.0,1.0,0.9839780992822406,D,2
55,1,0.026967200006415143,0.0,0.9,0.9715131372000663,C,3
56,1,0.03968065454150907,0.0,0.9473684210526315,0.9007765058287797,C,3
57,1,0.5232861438404164,0.08730888653998548,0.7857142857142857,0.9498448031311921,B,4
58,1,0.4837297337448462,0.10697330086176189,0.53125,0.5730039009253378,A,5
59,1,0.48910293051433007,0.057124084387057086,0.5185185185185185,0.08683227582927887,A,5
60,1,0.2760538923187313,0.03785302039727005,0.6637931034482759,5.7931792569742005e-06,A,5
61,1,0.0,0.0,0.75,0.978616691868259,E,1
62,1,0.3639278125721609,0.060809864169937625,0.8461538461538461,0.9564048455420865,C,3
63,1,0.0,0.0,0.7058823529411765,0.9241418199787566,C,3
64,1,0.24421226521829298,0.0,0.4925373134328358,0.007744934526742161,A,5
65,1,0.026802753420436684,0.0,0.6296296296296297,0.7368018382600305,C,3
66,1,0.4336555023786366,0.08941798645959939,0.4857142857142857,0.46330140818023613,B,4
