IDJwb,IDPSJ,Cosim-Unigram,Cosim-Bigram,TypeTokenRatio,WordCountRatio,labela,label
341,8,0.5983667525414125,0.1523131278550679,0.6578947368421053,0.14359896874845998,A,5
377,8,0.7637579803327663,0.17520134896770936,0.547945205479452,0.00032358849499633324,A,5
401,8,0.0,0.0,1.0,0.9864230830562556,E,1
433,8,0.04841164258888038,0.0,0.7777777777777778,0.9674805560841688,E,1
361,8,0.4210528227070246,0.11764075992552646,0.6078431372549019,0.016188346197636892,A,5
353,8,0.8918937506034774,0.6516503061783926,0.6206896551724138,0.45547539583056895,B,4
423,8,0.10771126841158739,0.052405222823397844,0.6666666666666666,0.016188346197636892,E,1
428,8,0.7986968018254762,0.3978762466742685,0.6304347826086957,0.038631651159049735,A,5
359,8,0.0,0.0,0.6666666666666666,0.005604465111418633,E,1
342,8,0.8883209266370722,0.5634158027144754,0.6904761904761905,0.07585818002124355,A,5
417,8,0.7456537238291173,0.4861538771678512,0.5967741935483871,0.0023025598739868846,A,5
383,8,0.9604137218815441,0.7037472363308707,0.6578947368421053,0.16698566824807262,A,5
347,8,0.9285068454334033,0.6725644291993732,0.6666666666666666,0.29052056553535094,A,5
412,8,0.5074926262889774,0.04049529304558871,0.6956521739130435,0.7094794344646491,D,2
358,8,0.8964787132064918,0.5925219094643998,0.625,0.02734678679618289,A,5
337,8,0.8980812839535712,0.5363124278712528,0.7045454545454546,0.05431326613264064,A,5
351,8,0.7691436649894133,0.21690131123853149,0.5106382978723404,0.03251944391583117,A,5
372,8,0.8319771924298821,0.35723671163246146,0.6216216216216216,0.2551315043313167,A,5
435,8,0.28643557054884605,0.0209754935910667,0.6538461538461539,0.5883486248147177,A,5
340,8,0.5837314018588867,0.2817414115543875,0.625,0.10500058502026478,A,5
406,8,0.9382504980847669,0.6690194282169526,0.625,0.3286525465172701,A,5
430,8,0.437099116607793,0.17227035593790974,0.6511627906976745,0.06424971108089358,A,5
422,8,0.6219537958061203,0.20413294763294568,0.5384615384615384,0.013576916943744353,A,5
388,8,0.4736148053036202,0.18840707799370093,0.6086956521739131,0.038631651159049735,A,5
